Structure from extended XYZ

3200 atoms
2 atom types

0.0000000000 139.3709716797 xlo xhi
0.0000000000 120.6987927455 ylo yhi
0.0000000000 20.7558555603 zlo zhi
-69.6855019119 0.0000000000 0.0000000000 xy xz yz

Masses

1 51.996000 # Cr
2 126.904000 # I

Atoms # spin

569 1      26.7167805603      52.9710411521       6.9186187207   0.114  -0.993   0.036   3.000
570 1      23.2325067190      59.0059786168       6.9186187207  -0.466   0.059   0.883   3.000
571 1      19.7482307872      65.0409197025       6.9186187207  -0.760  -0.522   0.388   3.000
572 1      16.2639548554      71.0758607881       6.9186187207   0.701   0.013  -0.713   3.000
573 1      12.7796831047      77.1107946318       6.9186187207  -0.032  -0.925   0.379   3.000
574 1       9.2954071729      83.1457357175       6.9186187207  -0.684   0.106  -0.721   3.000
575 1       5.8111312411      89.1806768032       6.9186187207   0.285   0.344  -0.895   3.000
576 1       2.3268553092      95.2156178888       6.9186187207  -0.192   0.964   0.183   3.000
577 1      -1.1574206226     101.2505589745       6.9186187207   0.531  -0.847  -0.023   3.000
578 1      -4.6416923733     107.2854928182       6.9186187207   0.633   0.014  -0.774   3.001
579 1      -8.1259683051     113.3204339039       6.9186187207  -0.003   0.989   0.146   3.000
580 1     -11.6102442369     119.3553749895       6.9186187207  -0.850  -0.075  -0.521   3.000
581 1      61.5595283063       4.6915224848       6.9186187207   0.744   0.667   0.047   3.000
582 1      58.0752534197      10.7264617600       6.9186187207  -0.167  -0.934   0.317   3.000
583 1      54.5909780454      16.7614018801       6.9186187207  -0.289   0.758   0.584   3.000
584 1      51.1067031589      22.7963411552       6.9186187207   0.186   0.814   0.551   2.999
585 1      47.6224282723      28.8312804304       6.9186187207   0.663  -0.531  -0.527   3.000
586 1      44.1381523405      34.8662215161       6.9186187207   0.980   0.095   0.176   3.000
587 1      40.6538784992      40.9011589808       6.9186187207  -0.112  -0.985  -0.132   3.000
588 1      37.1696025674      46.9361000664       6.9186187207   0.688   0.074  -0.722   3.000
589 1      33.6853266356      52.9710411521       6.9186187207   0.687  -0.513  -0.515   3.000
590 1      30.2010527943      59.0059786168       6.9186187207   0.796  -0.391  -0.461   3.000
591 1      26.7167768625      65.0409197025       6.9186187207  -0.716  -0.140  -0.684   3.000
592 1      23.2325009307      71.0758607881       6.9186187207   0.750   0.632   0.194   3.000
593 1      19.7482291800      77.1107946318       6.9186187207  -0.392  -0.844  -0.367   3.000
594 1      16.2639532482      83.1457357175       6.9186187207  -0.470   0.665  -0.581   3.000
595 1      12.7796773164      89.1806768032       6.9186187207   0.950  -0.204  -0.237   3.000
596 1       9.2954013845      95.2156178888       6.9186187207  -0.251  -0.755  -0.605   3.000
597 1       5.8111254527     101.2505589745       6.9186187207  -0.458   0.883   0.099   2.999
598 1       2.3268537020     107.2854928182       6.9186187207   0.449  -0.320   0.834   3.000
599 1      -1.1574222298     113.3204339039       6.9186187207   0.401  -0.821  -0.406   3.000
600 1      -4.6416981616     119.3553749895       6.9186187207   0.682  -0.674   0.285   3.000
601 1      68.5280785627       4.6915224848       6.9186187207  -0.906  -0.418   0.060   3.000
602 1      65.0438036762      10.7264617600       6.9186187207   0.450   0.844  -0.292   3.000
603 1      61.5595283018      16.7614018801       6.9186187207  -0.965  -0.252  -0.068   3.000
604 1      58.0752534153      22.7963411552       6.9186187207   0.802   0.405  -0.439   3.000
605 1      54.5909785288      28.8312804304       6.9186187207   0.223   0.862  -0.456   3.000
606 1      51.1067025969      34.8662215161       6.9186187207   0.655  -0.594   0.467   3.000
607 1      47.6224287557      40.9011589808       6.9186187207  -0.011   0.043  -0.999   3.000
608 1      44.1381528239      46.9361000664       6.9186187207   0.668  -0.555  -0.496   3.000
609 1      40.6538768920      52.9710411521       6.9186187207  -0.879  -0.018  -0.476   3.000
610 1      37.1696030508      59.0059786168       6.9186187207  -0.296  -0.842  -0.452   3.000
611 1      33.6853271190      65.0409197025       6.9186187207  -0.930  -0.231   0.284   3.000
612 1      30.2010511871      71.0758607881       6.9186187207  -0.374   0.103  -0.922   3.000
613 1      26.7167794364      77.1107946318       6.9186187207   0.959   0.283  -0.000   3.000
614 1      23.2325035046      83.1457357175       6.9186187207   0.838   0.506   0.203   3.000
615 1      19.7482275728      89.1806768032       6.9186187207   0.050   0.637   0.769   3.000
616 1      16.2639516410      95.2156178888       6.9186187207  -0.546  -0.775   0.318   3.000
617 1      12.7796757092     101.2505589745       6.9186187207  -0.644  -0.759   0.098   3.001
618 1       9.2954039585     107.2854928182       6.9186187207  -0.930   0.319   0.183   3.000
619 1       5.8111280267     113.3204339039       6.9186187207   0.192   0.939   0.284   3.001
620 1       2.3268520948     119.3553749895       6.9186187207   0.490   0.639  -0.594   3.000
621 1      75.4966288191       4.6915224848       6.9186187207  -0.099  -0.044   0.994   3.000
622 1      72.0123539326      10.7264617600       6.9186187207   0.905   0.424  -0.008   3.000
623 1      68.5280785583      16.7614018801       6.9186187207   0.635   0.393   0.665   3.000
624 1      65.0438036717      22.7963411552       6.9186187207   0.176  -0.171  -0.969   3.000
625 1      61.5595287852      28.8312804304       6.9186187207   0.692  -0.534  -0.486   3.000
626 1      58.0752528534      34.8662215161       6.9186187207   0.533  -0.089  -0.841   3.000
627 1      54.5909790121      40.9011589808       6.9186187207   0.126   0.009  -0.992   3.000
628 1      51.1067030803      46.9361000664       6.9186187207  -0.507   0.826  -0.246   3.000
629 1      47.6224271485      52.9710411521       6.9186187207   0.699   0.386   0.602   3.000
630 1      44.1381533072      59.0059786168       6.9186187207   0.679   0.726  -0.107   3.001
631 1      40.6538773754      65.0409197025       6.9186187207   0.360  -0.889  -0.282   3.000
632 1      37.1696014436      71.0758607881       6.9186187207  -0.628   0.696  -0.348   3.000
633 1      33.6853296929      77.1107946318       6.9186187207   0.133   0.618   0.775   3.000
634 1      30.2010537611      83.1457357175       6.9186187207   0.499   0.589   0.635   3.000
635 1      26.7167778292      89.1806768032       6.9186187207   0.929  -0.133  -0.346   3.000
636 1      23.2325018974      95.2156178888       6.9186187207   0.479  -0.442  -0.759   3.000
637 1      19.7482259656     101.2505589745       6.9186187207  -0.914   0.387   0.121   3.000
638 1      16.2639542149     107.2854928182       6.9186187207  -0.677   0.675  -0.295   3.000
639 1      12.7796782831     113.3204339039       6.9186187207   0.040   0.299   0.953   3.000
640 1       9.2954023513     119.3553749895       6.9186187207  -0.531  -0.846   0.037   3.000
641 1      82.4651790756       4.6915224848       6.9186187207  -0.857  -0.420   0.298   3.000
642 1      78.9809041890      10.7264617600       6.9186187207  -0.803  -0.448  -0.393   3.000
643 1      75.4966288147      16.7614018801       6.9186187207   0.470   0.799  -0.374   3.000
644 1      72.0123539282      22.7963411552       6.9186187207   0.994   0.063   0.090   3.000
645 1      68.5280790416      28.8312804304       6.9186187207   0.835  -0.410  -0.367   3.000
646 1      65.0438031098      34.8662215161       6.9186187207  -0.984  -0.106   0.142   3.000
647 1      61.5595292686      40.9011589808       6.9186187207   0.091   0.732  -0.675   3.000
648 1      58.0752533367      46.9361000664       6.9186187207  -0.468   0.576   0.670   3.000
649 1      54.5909774049      52.9710411521       6.9186187207  -0.976  -0.110  -0.186   3.000
650 1      51.1067035637      59.0059786168       6.9186187207   0.460  -0.859   0.223   3.000
651 1      47.6224276318      65.0409197025       6.9186187207   0.190  -0.735  -0.651   3.000
652 1      44.1381517000      71.0758607881       6.9186187207  -0.519  -0.091   0.850   3.000
653 1      40.6538799493      77.1107946318       6.9186187207   0.830  -0.538   0.148   3.000
654 1      37.1696040175      83.1457357175       6.9186187207   0.006   0.999   0.048   3.001
655 1      33.6853280857      89.1806768032       6.9186187207   0.100   0.837  -0.538   3.000
656 1      30.2010521539      95.2156178888       6.9186187207  -0.165  -0.556   0.815   3.000
657 1      26.7167762220     101.2505589745       6.9186187207  -0.285  -0.946  -0.155   3.000
658 1      23.2325044713     107.2854928182       6.9186187207  -0.581   0.814  -0.003   3.000
659 1      19.7482285395     113.3204339039       6.9186187207   0.161  -0.122   0.979   3.000
660 1      16.2639526077     119.3553749895       6.9186187207   0.222   0.115   0.968   3.000
661 1      89.4337209698       4.6915224848       6.9186187207  -0.605  -0.195   0.772   3.000
662 1      85.9494460832      10.7264617600       6.9186187207  -0.570  -0.697  -0.434   3.000
663 1      82.4651707089      16.7614018801       6.9186187207  -0.266   0.130  -0.955   3.000
664 1      78.9808958223      22.7963411552       6.9186187207   0.269  -0.742  -0.615   3.000
665 1      75.4966209358      28.8312804304       6.9186187207  -0.521   0.780  -0.346   3.000
666 1      72.0123450040      34.8662215161       6.9186187207   0.607   0.586  -0.537   3.000
667 1      68.5280711627      40.9011589808       6.9186187207   0.086  -0.988   0.127   3.000
668 1      65.0437952309      46.9361000664       6.9186187207   0.439  -0.368   0.820   3.000
669 1      61.5595192991      52.9710411521       6.9186187207  -0.898   0.052  -0.437   3.000
670 1      58.0752454578      59.0059786168       6.9186187207  -0.591   0.804  -0.064   3.000
671 1      54.5909695260      65.0409197025       6.9186187207  -0.187  -0.918  -0.351   3.000
672 1      51.1066935942      71.0758607881       6.9186187207   0.947  -0.282  -0.153   3.000
673 1      47.6224218435      77.1107946318       6.9186187207   0.950  -0.259   0.175   3.000
674 1      44.1381459117      83.1457357175       6.9186187207   0.582   0.735   0.347   3.000
675 1      40.6538699799      89.1806768032       6.9186187207   0.259   0.694   0.672   3.000
676 1      37.1695940480      95.2156178888       6.9186187207  -0.735  -0.674  -0.068   2.999
677 1      33.6853181162     101.2505589745       6.9186187207   0.675  -0.328  -0.660   3.000
678 1      30.2010463655     107.2854928182       6.9186187207  -0.895  -0.062  -0.442   3.000
679 1      26.7167704337     113.3204339039       6.9186187207  -0.877  -0.223  -0.425   3.000
680 1      23.2324945019     119.3553749895       6.9186187207   0.839   0.243  -0.487   3.000
681 1      96.4022712262       4.6915224848       6.9186187207  -0.054  -0.156   0.986   3.000
682 1      92.9179963397      10.7264617600       6.9186187207   0.396  -0.908   0.139   3.000
683 1      89.4337209653      16.7614018801       6.9186187207   0.162   0.980   0.118   3.000
684 1      85.9494460788      22.7963411552       6.9186187207  -0.542  -0.839   0.046   3.000
685 1      82.4651711922      28.8312804304       6.9186187207   0.703   0.397   0.590   3.000
686 1      78.9808952604      34.8662215161       6.9186187207  -0.749   0.519   0.411   3.000
687 1      75.4966214192      40.9011589808       6.9186187207   0.946  -0.303  -0.111   3.000
688 1      72.0123454873      46.9361000664       6.9186187207  -0.647  -0.750  -0.137   3.000
689 1      68.5280695555      52.9710411521       6.9186187207   0.397   0.530   0.749   3.000
690 1      65.0437957143      59.0059786168       6.9186187207  -0.669   0.052  -0.741   3.000
691 1      61.5595197824      65.0409197025       6.9186187207   0.800  -0.573  -0.181   3.000
692 1      58.0752438506      71.0758607881       6.9186187207   0.702   0.712  -0.017   2.999
693 1      54.5909720999      77.1107946318       6.9186187207   0.618   0.491   0.614   3.000
694 1      51.1066961681      83.1457357175       6.9186187207  -0.913   0.131   0.387   3.000
695 1      47.6224202363      89.1806768032       6.9186187207  -0.665   0.448  -0.597   3.000
696 1      44.1381443045      95.2156178888       6.9186187207   0.405   0.522   0.751   3.000
697 1      40.6538683727     101.2505589745       6.9186187207  -0.787  -0.582  -0.205   3.000
698 1      37.1695966220     107.2854928182       6.9186187207  -0.174  -0.901  -0.398   2.999
699 1      33.6853206901     113.3204339039       6.9186187207  -0.735  -0.667  -0.117   3.000
700 1      30.2010447583     119.3553749895       6.9186187207  -0.276  -0.941   0.197   3.000
701 1     103.3708214826       4.6915224848       6.9186187207  -0.922  -0.388   0.009   3.001
702 1      99.8865465961      10.7264617600       6.9186187207   0.512   0.785   0.350   3.000
703 1      96.4022712218      16.7614018801       6.9186187207   0.946   0.280   0.163   3.000
704 1      92.9179963352      22.7963411552       6.9186187207   0.886  -0.309   0.345   3.000
705 1      89.4337214487      28.8312804304       6.9186187207  -0.398  -0.068   0.915   3.000
706 1      85.9494455169      34.8662215161       6.9186187207   0.199  -0.815  -0.544   3.000
707 1      82.4651716756      40.9011589808       6.9186187207   0.176  -0.771  -0.612   3.000
708 1      78.9808957438      46.9361000664       6.9186187207   0.990  -0.088   0.110   3.000
709 1      75.4966198120      52.9710411521       6.9186187207   0.260  -0.824   0.504   3.000
710 1      72.0123459707      59.0059786168       6.9186187207   0.436  -0.004   0.900   3.000
711 1      68.5280700389      65.0409197025       6.9186187207   0.495   0.792   0.357   3.001
712 1      65.0437941071      71.0758607881       6.9186187207  -0.885  -0.017  -0.465   3.000
713 1      61.5595223564      77.1107946318       6.9186187207   0.170   0.920   0.354   3.000
714 1      58.0752464246      83.1457357175       6.9186187207   0.065  -0.696  -0.715   3.000
715 1      54.5909704927      89.1806768032       6.9186187207  -0.224   0.808   0.545   3.000
716 1      51.1066945609      95.2156178888       6.9186187207   0.083   0.804   0.589   3.000
717 1      47.6224186291     101.2505589745       6.9186187207  -0.628  -0.653  -0.424   3.000
718 1      44.1381468784     107.2854928182       6.9186187207   0.780  -0.585  -0.222   3.000
719 1      40.6538709466     113.3204339039       6.9186187207  -0.069   0.685   0.725   3.000
720 1      37.1695950148     119.3553749895       6.9186187207   0.681  -0.697   0.224   3.000
721 1     110.3393717391       4.6915224848       6.9186187207   0.387   0.627   0.677   3.000
722 1     106.8550968525      10.7264617600       6.9186187207   0.348   0.720   0.600   2.999
723 1     103.3708214782      16.7614018801       6.9186187207  -0.160  -0.559  -0.813   3.000
724 1      99.8865465917      22.7963411552       6.9186187207  -0.518  -0.675   0.526   3.000
725 1      96.4022717051      28.8312804304       6.9186187207  -0.929   0.130  -0.346   3.000
726 1      92.9179957733      34.8662215161       6.9186187207   0.685   0.679   0.262   3.000
727 1      89.4337219320      40.9011589808       6.9186187207   0.886   0.096   0.453   3.000
728 1      85.9494460002      46.9361000664       6.9186187207   0.108   0.126   0.986   3.000
729 1      82.4651700684      52.9710411521       6.9186187207   0.578   0.162   0.800   3.000
730 1      78.9808962271      59.0059786168       6.9186187207   0.609   0.132  -0.782   3.000
731 1      75.4966202953      65.0409197025       6.9186187207   0.375  -0.887   0.270   3.000
732 1      72.0123443635      71.0758607881       6.9186187207   0.013  -0.370  -0.929   3.000
733 1      68.5280726128      77.1107946318       6.9186187207  -0.076  -0.827   0.557   3.000
734 1      65.0437966810      83.1457357175       6.9186187207  -0.557   0.831  -0.008   3.000
735 1      61.5595207492      89.1806768032       6.9186187207   0.613   0.642  -0.461   3.001
736 1      58.0752448173      95.2156178888       6.9186187207   0.926   0.353  -0.132   3.000
737 1      54.5909688855     101.2505589745       6.9186187207   0.475   0.125  -0.871   3.000
738 1      51.1066971348     107.2854928182       6.9186187207   0.188   0.951  -0.244   3.000
739 1      47.6224212030     113.3204339039       6.9186187207  -0.748  -0.470   0.468   3.000
740 1      44.1381452712     119.3553749895       6.9186187207  -0.711  -0.141   0.689   3.000
741 1     117.3079219955       4.6915224848       6.9186187207  -0.992   0.021  -0.128   3.000
742 1     113.8236471090      10.7264617600       6.9186187207  -0.131  -0.743   0.656   3.000
743 1     110.3393717346      16.7614018801       6.9186187207   0.793   0.159  -0.588   3.000
744 1     106.8550968481      22.7963411552       6.9186187207  -0.458   0.744   0.486   3.000
745 1     103.3708219616      28.8312804304       6.9186187207  -0.103  -0.960  -0.260   3.000
746 1      99.8865460297      34.8662215161       6.9186187207   0.227  -0.165  -0.960   3.000
747 1      96.4022721885      40.9011589808       6.9186187207  -0.962   0.266   0.061   3.000
748 1      92.9179962567      46.9361000664       6.9186187207  -0.659  -0.688   0.305   3.000
749 1      89.4337203248      52.9710411521       6.9186187207   0.281  -0.688   0.668   2.999
750 1      85.9494464836      59.0059786168       6.9186187207   0.152   0.051  -0.987   3.000
751 1      82.4651705518      65.0409197025       6.9186187207   0.828  -0.554   0.085   3.000
752 1      78.9808946199      71.0758607881       6.9186187207   0.712  -0.553  -0.433   2.999
753 1      75.4966228692      77.1107946318       6.9186187207   0.167   0.851   0.498   3.000
754 1      72.0123469374      83.1457357175       6.9186187207  -0.245  -0.850   0.466   3.000
755 1      68.5280710056      89.1806768032       6.9186187207   0.490   0.800   0.347   3.000
756 1      65.0437950738      95.2156178888       6.9186187207  -0.738   0.333  -0.587   3.000
757 1      61.5595191420     101.2505589745       6.9186187207  -0.696  -0.704  -0.145   3.000
758 1      58.0752473913     107.2854928182       6.9186187207  -0.162  -0.954  -0.252   3.000
759 1      54.5909714594     113.3204339039       6.9186187207   0.601   0.770   0.215   3.000
760 1      51.1066955276     119.3553749895       6.9186187207   0.276   0.780   0.562   3.000
761 1     124.2764638897       4.6915224848       6.9186187207  -0.227   0.621   0.750   3.000
762 1     120.7921890031      10.7264617600       6.9186187207   0.229  -0.973   0.018   3.000
763 1     117.3079136288      16.7614018801       6.9186187207  -0.962  -0.153  -0.225   3.000
764 1     113.8236387423      22.7963411552       6.9186187207  -0.755  -0.571   0.323   3.000
765 1     110.3393638557      28.8312804304       6.9186187207   0.855   0.505   0.114   3.000
766 1     106.8550879239      34.8662215161       6.9186187207  -0.399   0.075   0.914   3.000
767 1     103.3708140827      40.9011589808       6.9186187207   0.188  -0.630   0.753   3.000
768 1      99.8865381508      46.9361000664       6.9186187207   0.253   0.838  -0.484   3.000
769 1      96.4022622190      52.9710411521       6.9186187207   0.900  -0.245   0.360   3.000
770 1      92.9179883778      59.0059786168       6.9186187207  -0.238  -0.681  -0.693   3.000
771 1      89.4337124459      65.0409197025       6.9186187207   0.912  -0.369   0.179   3.000
772 1      85.9494365141      71.0758607881       6.9186187207   0.813  -0.414   0.409   3.000
773 1      82.4651647634      77.1107946318       6.9186187207   0.704   0.646   0.294   3.000
774 1      78.9808888316      83.1457357175       6.9186187207  -0.784   0.601   0.153   3.000
775 1      75.4966128998      89.1806768032       6.9186187207   0.051  -0.753   0.656   3.000
776 1      72.0123369680      95.2156178888       6.9186187207   0.784  -0.053   0.619   3.000
777 1      68.5280610361     101.2505589745       6.9186187207   0.951   0.288  -0.116   3.000
778 1      65.0437892854     107.2854928182       6.9186187207   0.988  -0.147  -0.045   3.000
779 1      61.5595133536     113.3204339039       6.9186187207  -0.368  -0.226  -0.902   3.000
780 1      58.0752374218     119.3553749895       6.9186187207  -0.997  -0.067   0.034   3.000
781 1     131.2450141461       4.6915224848       6.9186187207  -0.397  -0.008  -0.918   3.000
782 1     127.7607392596      10.7264617600       6.9186187207   0.265  -0.870   0.415   3.000
783 1     124.2764638852      16.7614018801       6.9186187207   0.003  -0.970  -0.242   3.000
784 1     120.7921889987      22.7963411552       6.9186187207  -0.390   0.867  -0.309   3.000
785 1     117.3079141122      28.8312804304       6.9186187207   0.870  -0.458  -0.181   3.000
786 1     113.8236381803      34.8662215161       6.9186187207   0.024  -0.337   0.941   3.000
787 1     110.3393643391      40.9011589808       6.9186187207  -0.673  -0.053  -0.738   3.001
788 1     106.8550884073      46.9361000664       6.9186187207  -0.844  -0.530  -0.082   3.000
789 1     103.3708124754      52.9710411521       6.9186187207   0.591  -0.671   0.448   3.000
790 1      99.8865386342      59.0059786168       6.9186187207   0.976   0.062   0.207   3.000
791 1      96.4022627024      65.0409197025       6.9186187207   0.297   0.252   0.921   3.000
792 1      92.9179867706      71.0758607881       6.9186187207   0.652   0.361   0.667   3.000
793 1      89.4337150199      77.1107946318       6.9186187207  -0.783  -0.601   0.160   3.000
794 1      85.9494390880      83.1457357175       6.9186187207   0.211  -0.961  -0.180   3.000
795 1      82.4651631562      89.1806768032       6.9186187207   0.917  -0.396  -0.057   3.000
796 1      78.9808872244      95.2156178888       6.9186187207  -0.123  -0.337  -0.933   3.000
797 1      75.4966112926     101.2505589745       6.9186187207   0.101  -0.974  -0.203   3.000
798 1      72.0123395419     107.2854928182       6.9186187207   0.496   0.743  -0.450   3.000
799 1      68.5280636101     113.3204339039       6.9186187207   0.132  -0.021   0.991   3.000
800 1      65.0437876782     119.3553749895       6.9186187207   0.203  -0.646   0.736   3.000
801 2       1.0911370778       0.5352291405       5.3592161200   0.000   0.000   1.000   0.000
802 2      -2.3931379481       6.5701686571       5.3592161200   0.000   0.000   1.000   0.000
803 2      -5.8774133224      12.6051087772       5.3592161200   0.000   0.000   1.000   0.000
804 2      -9.3616887664      18.6400490179       5.3592161200   0.000   0.000   1.000   0.000
805 2     -12.8459636530      24.6749882931       5.3592161200   0.000   0.000   1.000   0.000
806 2     -16.3302374942      30.7099257578       5.3592161200   0.000   0.000   1.000   0.000
807 2     -19.8145134261      36.7448668435       5.3592161200   0.000   0.000   1.000   0.000
808 2     -23.2987893579      42.7798079291       5.3592161200   0.000   0.000   1.000   0.000
809 2     -26.7830631991      48.8147453938       5.3592161200   0.000   0.000   1.000   0.000
810 2     -30.2673391309      54.8496864795       5.3592161200   0.000   0.000   1.000   0.000
811 2     -33.7516129722      60.8846239442       5.3592161200   0.000   0.000   1.000   0.000
812 2     -37.2358889040      66.9195650299       5.3592161200   0.000   0.000   1.000   0.000
813 2     -40.7201648358      72.9545061155       5.3592161200   0.000   0.000   1.000   0.000
814 2     -44.2044407677      78.9894472012       5.3592161200   0.000   0.000   1.000   0.000
815 2     -47.6887125184      85.0243810449       5.3592161200   0.000   0.000   1.000   0.000
816 2     -51.1729884502      91.0593221306       5.3592161200   0.000   0.000   1.000   0.000
817 2     -54.6572643820      97.0942632162       5.3592161200   0.000   0.000   1.000   0.000
818 2     -58.1415403138     103.1292043019       5.3592161200   0.000   0.000   1.000   0.000
819 2     -61.6258162456     109.1641453875       5.3592161200   0.000   0.000   1.000   0.000
820 2     -65.1100879963     115.1990792313       5.3592161200   0.000   0.000   1.000   0.000
821 2       8.0596855224       0.5352291405       5.3592161200   0.000   0.000   1.000   0.000
822 2       4.5754104965       6.5701686571       5.3592161200   0.000   0.000   1.000   0.000
823 2       1.0911351222      12.6051087772       5.3592161200   0.000   0.000   1.000   0.000
824 2      -2.3931403218      18.6400490179       5.3592161200   0.000   0.000   1.000   0.000
825 2      -5.8774152084      24.6749882931       5.3592161200   0.000   0.000   1.000   0.000
826 2      -9.3616890496      30.7099257578       5.3592161200   0.000   0.000   1.000   0.000
827 2     -12.8459649814      36.7448668435       5.3592161200   0.000   0.000   1.000   0.000
828 2     -16.3302409133      42.7798079291       5.3592161200   0.000   0.000   1.000   0.000
829 2     -19.8145147545      48.8147453938       5.3592161200   0.000   0.000   1.000   0.000
830 2     -23.2987906863      54.8496864795       5.3592161200   0.000   0.000   1.000   0.000
831 2     -26.7830645276      60.8846239442       5.3592161200   0.000   0.000   1.000   0.000
832 2     -30.2673404594      66.9195650299       5.3592161200   0.000   0.000   1.000   0.000
833 2     -33.7516163912      72.9545061155       5.3592161200   0.000   0.000   1.000   0.000
834 2     -37.2358923231      78.9894472012       5.3592161200   0.000   0.000   1.000   0.000
835 2     -40.7201640737      85.0243810449       5.3592161200   0.000   0.000   1.000   0.000
836 2     -44.2044400056      91.0593221306       5.3592161200   0.000   0.000   1.000   0.000
837 2     -47.6887159374      97.0942632162       5.3592161200   0.000   0.000   1.000   0.000
838 2     -51.1729918692     103.1292043019       5.3592161200   0.000   0.000   1.000   0.000
839 2     -54.6572678010     109.1641453875       5.3592161200   0.000   0.000   1.000   0.000
840 2     -58.1415395517     115.1990792313       5.3592161200   0.000   0.000   1.000   0.000
841 2      15.0282342458       0.5352291405       5.3592161200   0.000   0.000   1.000   0.000
842 2      11.5439592199       6.5701686571       5.3592161200   0.000   0.000   1.000   0.000
843 2       8.0596838456      12.6051087772       5.3592161200   0.000   0.000   1.000   0.000
844 2       4.5754084015      18.6400490179       5.3592161200   0.000   0.000   1.000   0.000
845 2       1.0911335150      24.6749882931       5.3592161200   0.000   0.000   1.000   0.000
846 2      -2.3931403263      30.7099257578       5.3592161200   0.000   0.000   1.000   0.000
847 2      -5.8774162581      36.7448668435       5.3592161200   0.000   0.000   1.000   0.000
848 2      -9.3616921899      42.7798079291       5.3592161200   0.000   0.000   1.000   0.000
849 2     -12.8459660312      48.8147453938       5.3592161200   0.000   0.000   1.000   0.000
850 2     -16.3302419630      54.8496864795       5.3592161200   0.000   0.000   1.000   0.000
851 2     -19.8145158042      60.8846239442       5.3592161200   0.000   0.000   1.000   0.000
852 2     -23.2987917361      66.9195650299       5.3592161200   0.000   0.000   1.000   0.000
853 2     -26.7830676679      72.9545061155       5.3592161200   0.000   0.000   1.000   0.000
854 2     -30.2673435997      78.9894472012       5.3592161200   0.000   0.000   1.000   0.000
855 2     -33.7516153504      85.0243810449       5.3592161200   0.000   0.000   1.000   0.000
856 2     -37.2358912822      91.0593221306       5.3592161200   0.000   0.000   1.000   0.000
857 2     -40.7201672140      97.0942632162       5.3592161200   0.000   0.000   1.000   0.000
858 2     -44.2044431459     103.1292043019       5.3592161200   0.000   0.000   1.000   0.000
859 2     -47.6887190777     109.1641453875       5.3592161200   0.000   0.000   1.000   0.000
860 2     -51.1729908284     115.1990792313       5.3592161200   0.000   0.000   1.000   0.000
861 2      21.9967824117       0.5352291405       5.3592161200   0.000   0.000   1.000   0.000
862 2      18.5125073858       6.5701686571       5.3592161200   0.000   0.000   1.000   0.000
863 2      15.0282320114      12.6051087772       5.3592161200   0.000   0.000   1.000   0.000
864 2      11.5439565674      18.6400490179       5.3592161200   0.000   0.000   1.000   0.000
865 2       8.0596816809      24.6749882931       5.3592161200   0.000   0.000   1.000   0.000
866 2       4.5754078396      30.7099257578       5.3592161200   0.000   0.000   1.000   0.000
867 2       1.0911319078      36.7448668435       5.3592161200   0.000   0.000   1.000   0.000
868 2      -2.3931440240      42.7798079291       5.3592161200   0.000   0.000   1.000   0.000
869 2      -5.8774178653      48.8147453938       5.3592161200   0.000   0.000   1.000   0.000
870 2      -9.3616937971      54.8496864795       5.3592161200   0.000   0.000   1.000   0.000
871 2     -12.8459676384      60.8846239442       5.3592161200   0.000   0.000   1.000   0.000
872 2     -16.3302435702      66.9195650299       5.3592161200   0.000   0.000   1.000   0.000
873 2     -19.8145195020      72.9545061155       5.3592161200   0.000   0.000   1.000   0.000
874 2     -23.2987954338      78.9894472012       5.3592161200   0.000   0.000   1.000   0.000
875 2     -26.7830671845      85.0243810449       5.3592161200   0.000   0.000   1.000   0.000
876 2     -30.2673431163      91.0593221306       5.3592161200   0.000   0.000   1.000   0.000
877 2     -33.7516190482      97.0942632162       5.3592161200   0.000   0.000   1.000   0.000
878 2     -37.2358949800     103.1292043019       5.3592161200   0.000   0.000   1.000   0.000
879 2     -40.7201709118     109.1641453875       5.3592161200   0.000   0.000   1.000   0.000
880 2     -44.2044426625     115.1990792313       5.3592161200   0.000   0.000   1.000   0.000
881 2      28.9653305775       0.5352291405       5.3592161200   0.000   0.000   1.000   0.000
882 2      25.4810555516       6.5701686571       5.3592161200   0.000   0.000   1.000   0.000
883 2      21.9967801773      12.6051087772       5.3592161200   0.000   0.000   1.000   0.000
884 2      18.5125047333      18.6400490179       5.3592161200   0.000   0.000   1.000   0.000
885 2      15.0282298467      24.6749882931       5.3592161200   0.000   0.000   1.000   0.000
886 2      11.5439560055      30.7099257578       5.3592161200   0.000   0.000   1.000   0.000
887 2       8.0596800737      36.7448668435       5.3592161200   0.000   0.000   1.000   0.000
888 2       4.5754041418      42.7798079291       5.3592161200   0.000   0.000   1.000   0.000
889 2       1.0911303006      48.8147453938       5.3592161200   0.000   0.000   1.000   0.000
890 2      -2.3931456312      54.8496864795       5.3592161200   0.000   0.000   1.000   0.000
891 2      -5.8774194725      60.8846239442       5.3592161200   0.000   0.000   1.000   0.000
892 2      -9.3616954043      66.9195650299       5.3592161200   0.000   0.000   1.000   0.000
893 2     -12.8459713361      72.9545061155       5.3592161200   0.000   0.000   1.000   0.000
894 2     -16.3302472680      78.9894472012       5.3592161200   0.000   0.000   1.000   0.000
895 2     -19.8145190186      85.0243810449       5.3592161200   0.000   0.000   1.000   0.000
